,img,title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update,franchise
109,/games/boxart/full_2431298AmericaFrontccc.jpg,FIFA 15,PS3,Sports,EA Sports,EA Canada,6.9,4.56,0.59,0.04,3.25,0.68,9/23/2014,3/23/2018,FIFA
31,/games/boxart/full_862315AmericaFrontccc.jpg,FIFA 16,PS4,Sports,EA Sports,EA Canada,8.5,8.22,1.15,0.07,5.77,1.23,9/22/2015,04/01/18,FIFA
350,/games/boxart/full_5792466AmericaFrontccc.jpg,FIFA 16,PS3,Sports,EA Sports,EA Canada,9,2.55,0.43,0.05,1.68,0.38,9/22/2015,04/01/18,FIFA
17,/games/boxart/full_7661370AmericaFrontccc.jpg,FIFA 17,PS4,Sports,Electronic Arts,EA Canada,8.9,10.94,1.26,0.12,7.95,1.61,9/27/2016,3/28/2018,FIFA
15,/games/boxart/full_5257064AmericaFrontccc.jpg,FIFA 18,PS4,Sports,EA Sports,EA Vancouver,8.3,11.8,1.27,0.15,8.64,1.73,9/29/2017,04/02/18,FIFA
1299,/games/boxart/full_3285439AmericaFrontccc.jpg,FIFA 18,NS,Sports,EA Sports,EA Vancouver,5.8,1.1,0.35,0.13,0.55,0.07,9/29/2017,04/02/18,FIFA
2138,/games/boxart/full_7629243AmericaFrontccc.jpg,FIFA 19,NS,Sports,Electronic Arts,EA Sports,5.9,0.75,0.18,0.06,0.47,0.05,9/28/2018,09/12/18,FIFA
577,/games/boxart/4950763ccc.jpg,FIFA 2000,PS,Sports,EA Sports,EA Canada,8.8,1.87,0.22,0.04,1.47,0.14,10/09/1999,10/09/99,FIFA
131,/games/boxart/6864151ccc.jpg,FIFA Soccer 06,PS2,Sports,EA Sports,EA Canada,8.4,4.21,0.78,0.04,2.55,0.84,10/04/2005,10/04/05,FIFA
640,/games/boxart/1324247ccc.jpg,FIFA Soccer 08,PS3,Sports,EA Sports,EA Canada,8.5,1.75,0.35,0.02,1.07,0.31,10/09/2007,10/09/07,FIFA
340,/games/boxart/5622818ccc.jpg,FIFA Soccer 09,PS3,Sports,Electronic Arts,EA Canada,8.6,2.59,0.49,0.04,1.63,0.43,10/14/2008,10/14/2008,FIFA
552,/games/boxart/5963603ccc.jpg,FIFA Soccer 09,X360,Sports,Electronic Arts,EA Canada,8.7,1.94,0.49,0.01,1.26,0.18,10/14/2008,10/14/2008,FIFA
973,/games/boxart/6417396ccc.jpg,FIFA Soccer 09,PSP,Sports,EA Sports,EA Canada,8.1,1.35,0.23,0.02,0.73,0.37,10/14/2008,10/14/2008,FIFA
177,/games/boxart/full_3447697AmericaFrontccc.jpg,FIFA Soccer 10,PS3,Sports,EA Sports,EA Canada,9,3.63,0.6,0.05,2.46,0.52,10/20/2009,10/20/2009,FIFA
333,/games/boxart/full_630288AmericaFrontccc.jpg,FIFA Soccer 10,X360,Sports,EA Sports,EA Canada,8.9,2.62,0.6,0.01,1.79,0.23,10/20/2009,10/20/2009,FIFA
1211,/games/boxart/full_1875554AmericaFrontccc.jpg,FIFA Soccer 10,PSP,Sports,EA Sports,EA Canada,7.9,1.16,0.16,0.01,0.68,0.31,10/20/2009,10/20/2009,FIFA
85,/games/boxart/full_fifa-soccer-11_6AmericaFront.jpg,FIFA Soccer 11,PS3,Sports,EA Sports,EA Canada,8.7,5.08,0.61,0.06,3.28,1.12,9/28/2010,9/28/2010,FIFA
197,/games/boxart/full_fifa-soccer-11_8AmericaFront.jpg,FIFA Soccer 11,X360,Sports,EA Sports,EA Canada,8.7,3.52,0.71,0.02,2.39,0.4,9/28/2010,9/28/2010,FIFA
1149,/games/boxart/full_fifa-soccer-11_0AmericaFront.jpg,FIFA Soccer 11,PSP,Sports,EA Sports,HB Studios,7,1.21,0.13,0.01,0.7,0.36,9/28/2010,9/28/2010,FIFA
48,/games/boxart/full_fifa-soccer-12_475AmericaFront.jpg,FIFA Soccer 12,PS3,Sports,EA Sports,EA Canada,9.2,6.65,0.84,0.11,4.33,1.37,9/27/2011,9/27/2011,FIFA
133,/games/boxart/full_fifa-soccer-12_845AmericaFront.jpg,FIFA Soccer 12,X360,Sports,EA Sports,EA Canada,9.2,4.18,0.85,0.02,2.79,0.52,9/27/2011,9/27/2011,FIFA
200,/games/boxart/6928045ccc.jpg,FIFA Soccer 2004,PS2,Sports,EA Sports,EA Canada,8,3.49,0.59,0.04,2.36,0.51,11/04/2003,11/04/03,FIFA
169,/games/boxart/3316569ccc.gif,FIFA Soccer 2005,PS2,Sports,EA Sports,EA Canada,8.4,3.7,0.58,0.04,2.48,0.59,10/12/2004,10/12/04,FIFA
847,/games/boxart/full_1914073AmericaFrontccc.jpg,Fight Night Round 3,X360,Fighting,EA Sports,EA Chicago,8.6,1.47,1.33,0.01,0.03,0.1,2/20/2006,2/20/2006,Fight Night
3543,/games/boxart/full_885103AmericaFrontccc.jpg,Final Fantasy Crystal Chronicles: Echoes of Time,DS,Role-Playing,Square Enix,Square Enix,7.7,0.47,0.12,0.27,0.06,0.02,3/24/2009,3/24/2009,Final Fantasy
6148,/games/boxart/full_5213143AmericaFrontccc.jpg,Final Fantasy Crystal Chronicles: Echoes of Time,Wii,Role-Playing,Square Enix,Square Enix,6.9,0.25,0.13,0.05,0.06,0.02,3/24/2009,3/24/2009,Final Fantasy
2443,/games/boxart/2658058ccc.jpg,Final Fantasy Crystal Chronicles: Ring of Fates,DS,Role-Playing,Square Enix,Square Enix,7.7,0.66,0.22,0.42,0.01,0.02,03/11/2008,03/11/08,Final Fantasy
4325,/games/boxart/full_5361641AmericaFrontccc.jpg,Final Fantasy Crystal Chronicles: The Crystal Bearers,Wii,Adventure,Square Enix,Square Enix,6.7,0.39,0.21,0.08,0.08,0.03,12/26/2009,12/26/2009,Final Fantasy
2768,/games/boxart/full_5714934AmericaFrontccc.jpg,Final Fantasy Explorers,3DS,Role-Playing,Square Enix,Square Enix,7.3,0.59,0.17,0.29,0.1,0.03,1/26/2016,01/08/18,Final Fantasy
2704,/games/boxart/4288144ccc.jpg,Final Fantasy IV Advance,GBA,Role-Playing,Square Enix,Square Enix,8.6,0.61,0.27,0.22,0.1,0.01,12/12/2005,12/12/05,Final Fantasy
2946,/games/boxart/full_final-fantasy-iv-the-complete-collection_637AmericaFront.jpg,Final Fantasy IV: The Complete Collection,PSP,Role-Playing,Square Enix,Matrix Software,8,0.56,0.13,0.27,0.09,0.06,4/19/2011,4/19/2011,Final Fantasy
1696,/games/boxart/full_9865324AmericaFrontccc.png,Final Fantasy X / X-2 HD Remaster,PS4,Role-Playing,Square Enix,Square Enix,9.3,0.9,0.34,0.07,0.36,0.14,05/12/2015,3/22/2019,Final Fantasy
4977,/games/boxart/full_3797957AmericaFrontccc.jpg,Final Fantasy XI: Online,PS2,MMO,Square Enix,Square Enix,8.4,0.32,0.08,0.15,0.06,0.02,9/21/2004,4/22/2018,Final Fantasy
4983,/games/boxart/full_8792320AmericaFrontccc.jpg,Final Fantasy XI: Wings of the Goddess,X360,Role-Playing,Square Enix,Square Enix,6.5,0.32,0.28,0.02,0,0.03,11/20/2007,11/20/2007,Final Fantasy
71,/games/boxart/full_282357AmericaFrontccc.jpg,Final Fantasy XIII,PS3,Role-Playing,Square Enix,Square Enix,8,5.35,1.75,1.87,1.23,0.51,03/09/2010,03/09/10,Final Fantasy
451,/games/boxart/full_1819815AmericaFrontccc.jpg,Final Fantasy XIII,X360,Role-Playing,Square Enix,Square Enix,8.1,2.19,1.3,0.01,0.67,0.21,03/09/2010,03/09/10,Final Fantasy
321,/games/boxart/full_final-fantasy-xiii-2_763AmericaFront.png,Final Fantasy XIII-2,PS3,Role-Playing,Square Enix,Square Enix,8.3,2.66,0.78,0.89,0.75,0.23,1/31/2012,1/31/2012,Final Fantasy
2198,/games/boxart/full_final-fantasy-xiii-2_756AmericaFront.png,Final Fantasy XIII-2,X360,Role-Playing,Square Enix,Square Enix,7.9,0.73,0.36,0.02,0.29,0.06,1/31/2012,1/31/2012,Final Fantasy
87,/games/boxart/full_1882754JapanFrontccc.jpg,Final Fantasy XV,PS4,Role-Playing,Square Enix,Square Enix,8.1,5.07,1.81,1.05,1.53,0.68,11/29/2016,05/04/18,Final Fantasy
2846,/games/boxart/full_final-fantasy-the-4-heroes-of-light_1AmericaFront.jpg,Final Fantasy: The 4 Heroes of Light,DS,Role-Playing,Square Enix,Matrix Software,7.2,0.58,0.22,0.23,0.1,0.03,10/05/2010,10/05/10,Final Fantasy
6912,/games/boxart/8452672ccc.jpg,Final Fight One,GBA,Fighting,Capcom,Capcom,8.2,0.21,0.09,0.08,0.03,0,9/26/2001,9/26/2001,Final Fights
289,/games/boxart/1775518ccc.jpg,Finding Nemo,GBA,Platform,THQ,Vicarious Visions,7,2.82,1.59,0.04,1.05,0.14,05/10/2003,05/10/03,Finding Nemo (Series)
3297,/games/boxart/full_8428240AmericaFrontccc.jpg,Fire Emblem Warriors,NS,Action,Nintendo,Omega Force,7.3,0.51,0.22,0.1,0.14,0.04,10/20/2017,08/03/20,Fire Emblem
3132,/games/boxart/full_9977736AmericaFrontccc.jpg,Fire Emblem: Path of Radiance,GC,Role-Playing,Nintendo,Intelligent Systems,8.6,0.54,0.29,0.16,0.08,0.01,10/17/2005,10/17/2005,Fire Emblem
3399,/games/boxart/full_5841817AmericaFrontccc.jpg,Fire Emblem: Radiant Dawn,Wii,Strategy,Nintendo,Intelligent Systems,7.7,0.49,0.27,0.17,0.03,0.03,11/05/2007,11/05/07,Fire Emblem
1558,/games/boxart/full_9151149AmericaFrontccc.jpg,Fire Emblem: The Blazing Blade,GBA,Strategy,Nintendo,Intelligent Systems,8.8,0.97,0.49,0.29,0.18,0.01,11/03/2003,7/23/2021,Fire Emblem
1743,/games/boxart/full_9804598AmericaFrontccc.jpg,Fire Emblem: The Sacred Stones,GBA,Strategy,Nintendo,Intelligent Systems,8.4,0.89,0.42,0.3,0.16,0.02,5/23/2005,5/23/2005,Fire Emblem
2464,/games/boxart/full_fist-of-the-north-star-kens-rage_1AmericaFront.jpg,Fist of the North Star: Ken's Rage,PS3,Action,Tecmo Koei,Tecmo Koei Games,4.8,0.66,0.06,0.55,0.03,0.01,11/02/2010,7/30/2018,Fist of the North Star
8112,/games/boxart/full_fist-of-the-north-star-kens-rage_8AmericaFront.jpg,Fist of the North Star: Ken's Rage,X360,Action,Tecmo Koei,Tecmo Koei Games,5.4,0.16,0.07,0.06,0.02,0.01,11/02/2010,7/30/2018,Fist of the North Star
3577,/games/boxart/full_flingsmash_3AmericaFront.jpg,FlingSmash,Wii,Action,Nintendo,Artoon,3.8,0.47,0.37,0.07,0.01,0.02,11/07/2010,11/07/10,FlingSmash
4959,/games/boxart/full_4054778AmericaFrontccc.jpg,Folklore,PS3,Role-Playing,Sony Computer Entertainment,Game Republic,7.5,0.32,0.2,0.05,0.04,0.03,10/09/2007,10/09/07,Folklore
4584,/games/boxart/full_6131610AmericaFrontccc.jpg,Formula 1 Championship Edition,PS,Racing,Sony Computer Entertainment,Bizarre Creations,8.5,0.36,0.06,0.23,0.04,0.02,9/30/1997,9/30/1997,F1
2346,/games/boxart/full_832431PALFrontccc.jpg,Fortnite,NS,Shooter,Warner Bros. Interactive Entertainment,Epic Games,8.5,0.69,0.38,0.01,0.24,0.06,11/16/2018,6/18/2018,Fortnite
592,/games/boxart/full_631964AmericaFrontccc.jpg,Forza Horizon 4,XOne,Racing,Microsoft Studios,Playground Games,9.2,1.84,0.74,0.01,0.95,0.15,10/02/2018,10/01/18,Forza
150,/games/boxart/full_7383120AmericaFrontccc.jpg,Forza Motorsport 2,X360,Racing,Microsoft Game Studios,Turn 10 Studios,9.1,4.05,2.35,0.03,1.27,0.41,5/29/2007,5/29/2007,Forza
67,/games/boxart/full_forza-motorsport-3_9AmericaFront.jpg,Forza Motorsport 3,X360,Racing,Microsoft Game Studios,Turn 10 Studios,9.2,5.5,2.99,0.1,1.9,0.51,10/27/2009,10/27/2009,Forza
107,/games/boxart/full_forza-motorsport-4_905AmericaFront.jpg,Forza Motorsport 4,X360,Racing,Microsoft Studios,Turn 10 Studio,9.1,4.6,2.08,0.06,1.98,0.49,10/11/2011,10/11/11,Forza
796,/games/boxart/full_9390152AmericaFrontccc.jpg,Forza Motorsport 7,XOne,Racing,Microsoft Studios,Turn 10 Studios,8.9,1.52,0.58,0.01,0.81,0.12,10/03/2017,01/12/18,Forza
4852,/games/boxart/7184459ccc.jpg,Fracture,X360,Shooter,LucasArts,Day 1 Studios,4,0.33,0.15,0,0.14,0.04,10/07/2008,10/07/08,Fracture
4531,/games/boxart/full_6243073AmericaFrontccc.jpg,Fragile Dreams: Farewell Ruins of the Moon,Wii,Role-Playing,Xseed Games,Tri-Crescendo,6.7,0.37,0.16,0.06,0.12,0.03,3/16/2010,3/16/2010,Fragile Dreams: Farewell Ruins of the Moon
5097,/games/boxart/full_7120054AmericaFrontccc.jpg,Fuel,X360,Racing,Codemasters,Asobo Studio,6.6,0.31,0.09,0,0.18,0.04,06/02/2009,08/05/20,Fuel
6355,/games/boxart/full_9792110AmericaFrontccc.jpg,Fuel,PS3,Racing,Codemasters,Asobo Studio,6.6,0.24,0.08,0,0.11,0.04,06/02/2009,08/05/20,Fuel
2482,/games/boxart/full_f-zero-gx_3AmericaFront.jpg,F-Zero GX,GC,Racing,Nintendo,Amusement Vision,8.4,0.65,0.41,0.12,0.11,0.02,8/26/2003,8/26/2003,F-Zero
6619,/games/boxart/2161705ccc.jpg,Galactic Wrestling: Featuring Ultimate Muscle,PS2,Fighting,Bandai,Aki Corporation,7.3,0.22,0.03,0.17,0.02,0.01,6/30/2004,6/30/2004,Galactic wrestingl
6162,/games/boxart/full_182104AmericaFrontccc.jpg,Game & Wario,WiiU,Party,Nintendo,Intelligent Systems,6.2,0.25,0.06,0.12,0.06,0.01,6/23/2013,3/15/2018,Mario
967,/games/boxart/full_8015537AmericaFrontccc.jpg,Gardening Mama,DS,Puzzle,Majesco,Taito Corporation,6.6,1.36,0.79,0.01,0.42,0.13,3/31/2009,3/31/2009,Gardening Mama
8434,/games/boxart/full_9900131AmericaFrontccc.jpg,Gear.Club Unlimited,NS,Racing,Microids,Eden Games,6.1,0.15,0.1,0.01,0.03,0.01,11/21/2017,01/07/18,Gear.Club Unlimited
2155,/games/boxart/5510094ccc.jpg,Genji: Days of the Blade,PS3,Action,Sony Computer Entertainment,Game Republic,5,0.75,0.18,0.06,0.38,0.14,11/14/2006,11/14/2006,Genji
2050,/games/boxart/103002ccc.jpg,Ghost Squad,Wii,Shooter,Sega,Polygon Magic,7,0.77,0.42,0.08,0.21,0.07,11/20/2007,11/20/2007,Ghost Squad
4419,/games/boxart/full_ghost-trick-phantom-detective_1AmericaFront.jpg,Ghost Trick: Phantom Detective,DS,Adventure,Capcom,Capcom,8.2,0.38,0.17,0.12,0.08,0.02,01/11/2011,01/11/11,Ghost Trick: Phantom Detective
783,/games/boxart/full_go-vacation_970AmericaFront.jpg,Go Vacation,Wii,Misc,Namco Bandai,Namco Bandai Games,7,1.54,0.42,0.33,0.66,0.13,10/11/2011,10/11/11,Go Vacation
1957,/games/boxart/full_golden-sun-dark-dawn_3AmericaFront.jpg,Golden Sun: Dark Dawn,DS,Role-Playing,Nintendo,Camelot Software Planning,8,0.81,0.53,0.13,0.1,0.05,11/29/2010,11/29/2010,Golden Sun
14151,/games/boxart/9737139ccc.jpg,Gotcha Force,GC,Shooter,Capcom,Capcom,5.8,0.03,0.01,0.01,0,0,12/03/2003,12/03/03,Gotcha Force
290,/games/boxart/full_6200859AmericaFrontccc.png,Gran Turismo (PSP),PSN,Racing,Sony Computer Entertainment,Polyphony Digital,7.8,2.82,0.43,0.31,0.91,1.16,10/01/2009,10/01/09,Gran Turismo
407,/games/boxart/6725603ccc.jpg,Grand Theft Auto,PS,Action,Take-Two Interactive,DMA Design,6,2.32,0.79,0.04,1.35,0.14,6/30/1998,6/30/1998,Grand Theft Auto (Series)
13,/games/boxart/3570928ccc.jpg,Grand Theft Auto III,PS2,Action,Rockstar Games,DMA Design,9.5,13.1,6.99,0.3,4.51,1.3,10/23/2001,10/23/2001,Grand Theft Auto (Series)
16,/games/boxart/full_1182151AmericaFrontccc.jpg,Grand Theft Auto IV,X360,Action,Rockstar Games,Rockstar North,10,11.09,6.8,0.14,3.11,1.04,4/29/2008,4/29/2008,Grand Theft Auto (Series)
19,/games/boxart/full_1729769AmericaFrontccc.jpg,Grand Theft Auto IV,PS3,Action,Rockstar Games,Rockstar North,10,10.57,4.79,0.44,3.73,1.62,4/29/2008,4/29/2008,Grand Theft Auto (Series)
0,/games/boxart/full_6510540AmericaFrontccc.jpg,Grand Theft Auto V,PS3,Action,Rockstar Games,Rockstar North,9.4,20.32,6.37,0.99,9.85,3.12,9/17/2013,9/17/2013,Grand Theft Auto (Series)
1,/games/boxart/full_5563178AmericaFrontccc.jpg,Grand Theft Auto V,PS4,Action,Rockstar Games,Rockstar North,9.7,19.39,6.06,0.6,9.71,3.02,11/18/2014,01/03/18,Grand Theft Auto (Series)
28,/games/boxart/full_8047513AmericaFrontccc.jpg,Grand Theft Auto V,XOne,Action,Rockstar Games,Rockstar North,9,8.72,4.7,0.01,3.25,0.76,11/18/2014,04/11/18,Grand Theft Auto (Series)
1000,/games/boxart/full_7823563AmericaFrontccc.jpg,Grand Theft Auto: Chinatown Wars,DS,Adventure,Rockstar Games,Rockstar Leeds/North,9.5,1.33,0.58,0.05,0.56,0.14,3/17/2009,3/17/2009,Grand Theft Auto (Series)
1345,/games/boxart/full_7855038AmericaFrontccc.jpg,Grand Theft Auto: Chinatown Wars,PSP,Adventure,Rockstar Games,Rockstar Leeds,9.2,1.08,0.28,0.03,0.5,0.27,10/20/2009,10/20/2009,Grand Theft Auto (Series)
338,/games/boxart/full_7346149AmericaFrontccc.jpg,Grand Theft Auto: Episodes from Liberty City,X360,Adventure,Rockstar Games,Rockstar North,9,2.6,1.08,0.03,1.22,0.27,10/29/2009,10/29/2009,Grand Theft Auto (Series)
478,/games/boxart/full_9948178AmericaFrontccc.jpg,Grand Theft Auto: Episodes from Liberty City,PS3,Adventure,Rockstar Games,Rockstar North,9,2.09,0.62,0.13,0.99,0.34,4/13/2010,4/13/2010,Grand Theft Auto (Series)
35,/games/boxart/1340019ccc.jpg,Grand Theft Auto: Liberty City Stories,PSP,Action,Rockstar Games,Rockstar Leeds,8.8,7.72,2.9,0.24,2.83,1.74,10/25/2005,10/25/2005,Grand Theft Auto (Series)
189,/games/boxart/full_1027141AmericaFrontccc.jpg,Grand Theft Auto: Liberty City Stories,PS2,Action,Rockstar Games,Rockstar Leeds,8.3,3.54,1.56,0.07,1.4,0.5,06/06/2006,06/06/06,Grand Theft Auto (Series)
2,/games/boxart/827563ccc.jpg,Grand Theft Auto: Vice City,PS2,Action,Rockstar Games,Rockstar North,9.6,16.15,8.41,0.47,5.49,1.78,10/28/2002,10/28/2002,Grand Theft Auto (Series)
86,/games/boxart/full_1162504AmericaFrontccc.jpg,Grand Theft Auto: Vice City Stories,PSP,Action,Rockstar Games,Rockstar Leeds,8.4,5.08,1.7,0.16,2.03,1.19,10/31/2006,10/31/2006,Grand Theft Auto (Series)
4446,/games/boxart/full_5105472AmericaFrontccc.jpg,Grandia Xtreme,PS2,Role-Playing,Enix,Game Arts,6.7,0.38,0.07,0.25,0.05,0.02,9/30/2002,9/30/2002,Grandia
8091,/games/boxart/full_4006314AmericaFrontccc.jpg,Gravity Rush Remastered,PS4,Action-Adventure,Sony Computer Entertainment,Bluepoint Games,7.9,0.16,0.02,0.05,0.06,0.02,02/02/2016,9/23/2018,Gravity Rush
1312,/games/boxart/full_6858486AmericaFrontccc.jpg,GRID,PS3,Racing,Codemasters,Codemasters,8.6,1.1,0.31,0.03,0.57,0.19,06/03/2008,06/03/08,GRID (Series)
1800,/games/boxart/full_4828966AmericaFrontccc.jpg,GRID,X360,Racing,Codemasters,Codemasters,8.7,0.87,0.33,0.01,0.44,0.09,06/03/2008,06/03/08,GRID (Series)
13198,/games/boxart/full_5198003AmericaFrontccc.jpg,GrimGrimoire,PS2,Strategy,NIS America,Vanillaware,7.7,0.05,0.01,0.03,0.01,0,6/26/2007,01/10/19,GrimGrimoire
3243,/games/boxart/full_5641853AmericaFrontccc.png,GT Pro Series,Wii,Racing,Ubisoft,MTO,3.7,0.52,0.46,0.02,0.01,0.04,11/14/2006,11/14/2006,GT
7940,/games/boxart/9458099ccc.jpg,Guilty Gear Judgment,PSP,Fighting,Majesco,Arc System Works,7.5,0.16,0.13,0.02,0,0.01,09/05/2006,09/05/06,Guilty Gear
91,/games/boxart/full_5372169AmericaFrontccc.jpg,Guitar Hero III: Legends of Rock,PS2,Misc,RedOctane,BudCat Creations,8.2,4.98,3.49,0.01,0.01,1.48,10/28/2007,10/28/2007,Guitar Hero
108,/games/boxart/full_2081446AmericaFrontccc.jpg,Guitar Hero III: Legends of Rock,Wii,Misc,RedOctane,Vicarious Visions,8.6,4.6,3.04,0,1.12,0.44,10/28/2007,10/28/2007,Guitar Hero
112,/games/boxart/full_3667121PALFrontccc.jpg,Guitar Hero III: Legends of Rock,X360,Misc,RedOctane,Neversoft,8.7,4.53,3.19,0.01,0.91,0.42,10/28/2007,10/28/2007,Guitar Hero
426,/games/boxart/full_7921457AmericaFrontccc.jpg,Guitar Hero III: Legends of Rock,PS3,Misc,RedOctane,Neversoft,8.2,2.25,1.4,0.02,0.53,0.3,10/28/2007,10/28/2007,Guitar Hero
204,/games/boxart/full_4418677AmericaFrontccc.jpg,Guitar Hero: On Tour,DS,Misc,Activision,Vicarious Visions,7.1,3.46,2.1,0.01,1.01,0.35,6/22/2008,6/22/2008,Guitar Hero
377,/games/boxart/full_halo-combat-evolved-anniversary_84AmericaFront.jpg,Halo: Combat Evolved Anniversary,X360,Shooter,Microsoft Studios,343 Industries,8,2.41,1.44,0.04,0.71,0.22,11/15/2011,11/15/2011,Halo
22,/games/boxart/full_halo-reach_6AmericaFront.jpg,Halo: Reach,X360,Shooter,Microsoft Game Studios,Bungie,9.3,9.97,7.08,0.08,2.01,0.8,9/14/2010,10/11/18,Halo
207,/games/boxart/full_1508066AmericaFrontccc.jpg,Halo: The Master Chief Collection,XOne,Shooter,Microsoft Studios,343 Industries,8.8,3.44,2.06,0.03,1.04,0.31,11/11/2014,3/24/2018,Halo
527,/games/boxart/full_8236012AmericaFrontccc.jpg,Harry Potter and the Chamber of Secrets,GBA,Adventure,Electronic Arts,Eurocom Entertainment Software,7.2,1.99,1.21,0.05,0.64,0.09,11/14/2002,11/14/2002,Harry Potter
677,/games/boxart/1789636ccc.jpg,Harry Potter and the Sorcerer's Stone,GBA,Action,Electronic Arts,Griptonite Games,6.6,1.69,0.87,0.08,0.66,0.08,11/15/2001,11/15/2001,Harry Potter
1598,/games/boxart/full_1294257AmericaFrontccc.png,Harvest Moon 3D: A New Beginning,3DS,Simulation,Natsume,Marvelous,8.2,0.95,0.41,0.31,0.18,0.06,11/06/2012,01/07/18,Harvest Moon
3475,/games/boxart/full_6801752AmericaFrontccc.jpg,Harvest Moon 64,N64,Simulation,Natsume,Toy Box Studios,7.8,0.48,0.25,0.11,0.06,0.06,11/30/1999,11/30/1999,Harvest Moon
2792,/games/boxart/full_938813AmericaFrontccc.jpg,Harvest Moon: Friends of Mineral Town,GBA,Simulation,Natsume,TOSE Software,7.6,0.59,0.34,0.11,0.13,0.01,11/17/2003,11/17/2003,Harvest Moon
2924,/games/boxart/full_7930619AmericaFrontccc.jpg,Harvest Moon: Sunshine Islands,DS,Simulation,Natsume,Marvelous Interactive,9,0.57,0.35,0.17,0.03,0.03,11/10/2009,11/10/09,Harvest Moon
2923,/games/boxart/full_harvest-moon-the-tale-of-two-towns_448AmericaFront.jpg,Harvest Moon: The Tale of Two Towns,DS,Simulation,Natsume,Marvelous Interactive,6.3,0.57,0.27,0.22,0.06,0.03,9/20/2011,9/20/2011,Harvest Moon
4605,/games/boxart/full_harvest-moon-the-tale-of-two-towns_359AmericaFront.jpg,Harvest Moon: The Tale of Two Towns,3DS,Simulation,Natsume,Marvelous Interactive,6.3,0.36,0.28,0.05,0,0.02,11/01/2011,01/07/18,Harvest Moon
4388,/games/boxart/full_9401714AmericaFrontccc.jpg,Hatsune Miku: Project Mirai DX,3DS,Misc,Sega,Sega,7.5,0.38,0.2,0.11,0.04,0.03,09/08/2015,5/29/2018,Hatsune Miku
1518,/games/boxart/full_1175250AmericaFrontccc.jpg,Haze,PS3,Shooter,Ubisoft,Free Radical Design,5.6,0.99,0.49,0.02,0.33,0.15,5/20/2008,5/20/2008,Haze
3831,/games/boxart/full_8207815AmericaFrontccc.jpg,Hey! Pikmin,3DS,Platform,Nintendo,Arzest,6.8,0.44,0.17,0.17,0.08,0.03,7/28/2017,02/03/18,Pikmin
4350,/games/boxart/1617742ccc.jpg,Hitman: Blood Money,X360,Action,Eidos Interactive,IO Interactive,8.1,0.39,0.29,0.01,0.06,0.03,5/30/2006,5/30/2006,Hitman
863,/games/boxart/full_homefront_444AmericaFront.jpg,Homefront,X360,Shooter,THQ,Kaos Studios,6.7,1.46,0.83,0.02,0.48,0.12,3/15/2011,3/15/2011,Homefront (Series)
1701,/games/boxart/full_homefront_34AmericaFront.jpg,Homefront,PS3,Shooter,THQ,Kaos Studios,6.6,0.9,0.32,0.04,0.4,0.15,3/15/2011,3/15/2011,Homefront (Series)
3376,/games/boxart/full_4968069AmericaFrontccc.jpg,Hometown Story,3DS,Simulation,Natsume,Toy Box,5.5,0.5,0.29,0.04,0.13,0.04,10/22/2013,1/14/2018,Hometown Story
536,/games/boxart/full_6294434AmericaFrontccc.jpg,Hot Shots Golf: Open Tee,PSP,Sports,Sony Computer Entertainment,Clap Hanz,8.4,1.96,0.5,0.63,0.5,0.33,05/03/2005,05/03/05,Hot Shots
2392,/games/boxart/full_9510869AmericaFrontccc.jpg,Hot Shots Golf: Open Tee 2,PSP,Sports,Sony Computer Entertainment,Clap Hanz,8,0.68,0.21,0.28,0.11,0.08,06/03/2008,06/03/08,Hot Shots
1237,/games/boxart/8966403ccc.jpg,Hot Shots Golf: Out of Bounds,PS3,Sports,Sony Computer Entertainment,Clap Hanz,8.3,1.14,0.31,0.76,0.03,0.04,3/18/2008,3/18/2008,Hot Shots
6440,/games/boxart/full_hot-shots-tennis-get-a-grip_1AmericaFront.jpg,Hot Shots Tennis: Get a Grip,PSP,Sports,Sony Computer Entertainment,Clap Hanz,8,0.23,0.08,0.13,0,0.02,6/29/2010,6/29/2010,Hot Shots
3099,/games/boxart/9124389ccc.gif,Hotel Dusk: Room 215,DS,Adventure,Nintendo,Cing,8,0.54,0.26,0.22,0.04,0.03,1/22/2007,1/22/2007,Hotel Dusk
6102,/games/boxart/full_hunted-the-demons-forge_137AmericaFront.jpg,Hunted: The Demon's Forge,PS3,Role-Playing,Bethesda Softworks,InXile Entertainment,6.1,0.25,0.12,0.02,0.09,0.03,5/31/2011,5/31/2011,Hunted: The Demon's Forge
6742,/games/boxart/full_hunted-the-demons-forge_236AmericaFront.jpg,Hunted: The Demon's Forge,X360,Role-Playing,Bethesda Softworks,InXile Entertainment,6,0.22,0.13,0,0.07,0.02,5/31/2011,5/31/2011,Hunted: The Demon's Forge
6107,/games/boxart/full_740834AmericaFrontccc.jpg,Hybrid Heaven,N64,Role-Playing,Konami,KCEO,7,0.25,0.16,0.05,0.04,0,09/01/1999,09/01/99,Hybrid Heaven
3792,/games/boxart/full_hyperdimension-neptunia_903AmericaFront.jpg,Hyperdimension Neptunia,PS3,Role-Playing,NIS America,Compile Heart,5.3,0.44,0.22,0.07,0.1,0.04,2/15/2011,2/15/2011,Neptunia
